id;eltamont;eltaval;extremite_amont;extremite_aval;lgmvtaval;vit_reg;geometry
T_58247820_FRef;R_82607878;C_82607905;843836.954200 6520180.517700;843829.720590 6520232.012116;65,043;13,89;LINESTRING (843836.9542 6520180.5177, 843829.72059 6520232.012116)
T_58247822_FRef;C_82607876;R_82607878;843844.489746 6520131.088806;843836.954200 6520180.517700;50,0;13,89;LINESTRING (843844.489746 6520131.088806, 843836.9542 6520180.5177)
T_58247824_FRef_F;C_82607326;C_82607314;843114.124293 6520006.111404;843114.697240 6519925.116486;135,326;13,89;LINESTRING (843114.124293 6520006.111404, 843114.69724 6519925.116486)
T_58247957_FRef;R_82613421;R_82613420;846832.781300 6519873.801800;846790.734400 6519843.914300;51,587;13,89;LINESTRING (846832.7813 6519873.8018, 846790.7344 6519843.9143)
T_58247983_FRef_F;R_82649081;C_82649084;846242.281122 6521764.496109;846308.487784 6521818.799754;105,92;13,89;LINESTRING (846242.281122 6521764.496109, 846308.487784 6521818.799754)
T_58247983_toRef;R_82649082;R_82649081;846280.184678 6521805.919091;846236.701078 6521771.557491;55,4215;13,89;LINESTRING (846280.184678 6521805.919091, 846236.701078 6521771.557491)
T_58247984_FRef;R_82649081;R_82649080;846232.136357 6521772.977873;846227.292327 6521784.048130;12,084;13,89;LINESTRING (846232.136357 6521772.977873, 846227.292327 6521784.04813)
T_58247994_FRef;R_82647694;S_82647695_T_58247994_FRef;844798.722411 6521087.256190;844784.145071 6521152.461044;67,968;8,33;LINESTRING (844798.722411 6521087.25619, 844784.145071 6521152.461044)
T_58247994_toRef;E_82647695_T_58247994_toRef;R_82647694;844778.145129 6521152.487356;844793.126389 6521085.091810;70,195;8,33;LINESTRING (844778.145129 6521152.487356, 844793.126389 6521085.09181)
T_58248008_FRef;C_702719926;R_82612059;844459.947061 6520423.571138;844467.024100 6520330.840800;93,0;13,89;LINESTRING (844459.947061 6520423.571138, 844467.0241 6520330.8408)
T_58248100_FRef;C_82647230;C_837348320;844696.963533 6520932.271774;844780.699498 6520925.889184;85,9765;13,89;LINESTRING (844696.963533 6520932.271774, 844780.699498 6520925.889184)
T_58248101_FRef;C_82647230;R_82647226;844678.625330 6520943.132669;844608.752500 6520947.350200;70,0;13,89;LINESTRING (844678.62533 6520943.132669, 844608.7525 6520947.3502)
T_58248102_FRef;R_82647832;0_58432320;845523.492086 6521665.157585;845651.846231 6521698.222554;198,846;13,89;LINESTRING (845523.492086 6521665.157585, 845651.846231 6521698.222554)
T_58248102_toRef;0_58432320;R_82647832;845648.763569 6521709.819846;845520.637914 6521676.813215;132,315;13,89;LINESTRING (845648.763569 6521709.819846, 845520.637914 6521676.813215)
T_58248764_FRef;R_82607397;R_82607396;843086.107600 6520340.690700;843092.349000 6520273.076800;67,90133333333334;13,89;LINESTRING (843086.1076 6520340.6907, 843092.349 6520273.0768)
T_58250812_FRef;R_20;R_82647661;844532.429302 6522833.291912;844534.236559 6522993.241092;160,763;13,89;LINESTRING (844532.429302 6522833.291912, 844534.236559 6522993.241092)
T_58251367_FRef;R_82649137;R_82649138;846103.956714 6522134.729976;846101.276014 6522214.645276;79,96;8,33;LINESTRING (846103.956714 6522134.729976, 846101.276014 6522214.645276)
T_58251367_toRef;R_82649138;R_82649137;846095.279386 6522214.444124;846097.960086 6522134.528824;79,96;8,33;LINESTRING (846095.279386 6522214.444124, 846097.960086 6522134.528824)
T_58251402_toRef;R_82621264;R_82621202;848053.018721 6520529.803007;847992.687099 6520442.975234;106,42;13,89;LINESTRING (848053.018721 6520529.803007, 847992.687099 6520442.975234)
T_58251404_FRef_F;R_82620883;C_82621129;847948.682006 6520359.421806;848056.552554 6520152.666840;309,877;13,89;LINESTRING (847948.682006 6520359.421806, 848056.552554 6520152.66684)
T_58251408_FRef_F_F;C_82620876;R_82620883;847866.463200 6520340.147000;847948.695545 6520359.490213;84,517;13,89;LINESTRING (847866.4632 6520340.147, 847948.695545 6520359.490213)
T_58251408_toRef;R_82620881;C_82620876;847890.248059 6520355.599052;847864.434741 6520346.128828;50,88766666666667;13,89;LINESTRING (847890.248059 6520355.599052, 847864.434741 6520346.128828)
T_58251409_FRef;R_82620885;R_82620883;847941.731445 6520378.326212;847943.171842 6520366.091511;13,014;13,89;LINESTRING (847941.731445 6520378.326212, 847943.171842 6520366.091511)
T_58251410_FRef;R_82620885;R_545420699;847941.915128 6520378.448667;847910.996204 6520361.082111;35,462;13,89;LINESTRING (847941.915128 6520378.448667, 847910.996204 6520361.082111)
T_58251411_toRef_F;R_82621202;R_82620884;847994.024887 6520442.076368;847939.609387 6520384.798512;79,274;13,89;LINESTRING (847994.024887 6520442.076368, 847939.609387 6520384.798512)
T_58251412_FRef_F_F;R_82620887;R_82621264;847936.569700 6520432.404000;848060.188420 6520528.998093;188,963;13,89;LINESTRING (847936.5697 6520432.404, 848060.18842 6520528.998093)
T_58251424_FRef;R_82621191;R_82621171;848296.488935 6520132.621984;848215.836147 6520214.099626;114,697;13,89;LINESTRING (848296.488935 6520132.621984, 848215.836147 6520214.099626)
T_58251466_FRef;R_82647290;R_82647300;844548.619853 6521581.232141;844555.037592 6521677.828465;96,809;13,89;LINESTRING (844548.619853 6521581.232141, 844555.037592 6521677.828465)
T_58251466_toRef;R_82647300;R_82647290;844551.366461 6521677.226862;844542.619947 6521581.265659;96,359;13,89;LINESTRING (844551.366461 6521677.226862, 844542.619947 6521581.265659)
T_58251468_FRef;R_82649240;C_82649235;846470.486122 6521513.744153;846393.279970 6521574.131213;141,038;13,89;LINESTRING (846470.486122 6521513.744153, 846393.27997 6521574.131213)
T_58251468_toRef;C_82649235;R_82649240;846388.469505 6521570.573266;846466.894278 6521508.938047;100,014;13,89;LINESTRING (846388.469505 6521570.573266, 846466.894278 6521508.938047)
T_58251542_FRef;R_82620771;R_82620779;847437.766375 6519955.907978;847428.626393 6520019.101957;64,705;8,33;LINESTRING (847437.766375 6519955.907978, 847428.626393 6520019.101957)
T_58251542_toRef;R_82620779;R_82620771;847422.626407 6520019.089043;847432.121425 6519953.874622;66,761;8,33;LINESTRING (847422.626407 6520019.089043, 847432.121425 6519953.874622)
T_58251545_FRef;E_82622488;R_82622487;848841.750649 6520021.889809;848773.924693 6519998.692272;71,989;13,89;LINESTRING (848841.750649 6520021.889809, 848773.924693 6519998.692272)
T_58251624_FRef;R_82613434;C_82613446;847128.924109 6520131.179704;847107.198864 6520357.509333;268,755;13,89;LINESTRING (847128.924109 6520131.179704, 847107.198864 6520357.509333)
T_58251624_toRef;C_82613446;R_82613434;847100.939455 6520359.857479;847122.982891 6520130.341896;230,576;13,89;LINESTRING (847100.939455 6520359.857479, 847122.982891 6520130.341896)
T_58251677_FRef;R_82613434;C_543472602;847125.953500 6520130.760800;847096.051985 6520100.600695;52,93;13,89;LINESTRING (847125.9535 6520130.7608, 847096.051985 6520100.600695)
T_58251678_FRef;R_82620751;R_82613434;847167.348200 6520122.867000;847125.953500 6520130.760800;43,189;13,89;LINESTRING (847167.3482 6520122.867, 847125.9535 6520130.7608)
T_58251684_FRef;0_61616721;R_82658615;847172.817617 6521176.424206;847327.685581 6521186.777332;155,35;13,89;LINESTRING (847172.817617 6521176.424206, 847327.685581 6521186.777332)
T_58251684_toRef;R_82658615;0_61616721;847327.390419 6521192.770068;847171.826583 6521182.341794;189,743;13,89;LINESTRING (847327.390419 6521192.770068, 847171.826583 6521182.341794)
T_58251702_FRef;0_61616721;R_82649289;847164.505495 6521186.470173;847128.987348 6521254.993926;77,386;13,89;LINESTRING (847164.505495 6521186.470173, 847128.987348 6521254.993926)
T_58251702_toRef;R_82649289;0_61616721;847123.471252 6521252.633274;847159.673505 6521182.913227;109,775;13,89;LINESTRING (847123.471252 6521252.633274, 847159.673505 6521182.913227)
T_58251707_FRef;0_58432344;R_82620817;847387.630504 6520641.712506;847374.382784 6520689.338025;49,778;13,89;LINESTRING (847387.630504 6520641.712506, 847374.382784 6520689.338025)
T_58251707_toRef;R_82620817;0_58432344;847368.505616 6520688.130175;847382.467096 6520638.656494;75,774;13,89;LINESTRING (847368.505616 6520688.130175, 847382.467096 6520638.656494)
T_58251761_FRef_F;C_82611887;C_82611865;844332.604950 6520090.920623;844357.579908 6519945.924140;147,359;8,33;LINESTRING (844332.60495 6520090.920623, 844357.579908 6519945.92414)
T_58251821_FRef;R_82611878;C_82611972;844345.161400 6519959.181800;844346.634620 6519949.290914;76,619;13,89;LINESTRING (844345.1614 6519959.1818, 844346.63462 6519949.290914)
T_58252229_FRef_F;C_82607914;C_82607897;843779.573222 6520544.068919;843690.171436 6520528.430023;103,005;13,89;LINESTRING (843779.573222 6520544.068919, 843690.171436 6520528.430023)
T_58252231_FRef_F;C_82607897;C_82607785;843677.549282 6520525.659566;843558.392737 6520504.647305;135,57833333333335;13,89;LINESTRING (843677.549282 6520525.659566, 843558.392737 6520504.647305)
T_58252430_FRef;R_82647242;R_82647270;844599.309775 6521364.850803;844533.704552 6521385.125403;71,776;13,89;LINESTRING (844599.309775 6521364.850803, 844533.704552 6521385.125403)
T_58252430_toRef;R_82647270;R_82647242;844534.273048 6521379.152397;844595.512625 6521360.205197;67,133;13,89;LINESTRING (844534.273048 6521379.152397, 844595.512625 6521360.205197)
T_58252431_toRef_F;R_82647242;R_82647288;844595.318261 6521360.378673;844640.402937 6521356.098866;47,31;8,33;LINESTRING (844595.318261 6521360.378673, 844640.402937 6521356.098866)
T_58252432_toRef_F;R_82647288;R_82647242;844640.083063 6521362.090334;844599.504139 6521364.677327;42,905;8,33;LINESTRING (844640.083063 6521362.090334, 844599.504139 6521364.677327)
T_58252436_toRef_F;R_82647288;R_1070554770;844639.914834 6521356.112603;844620.732426 6521338.301023;84,186;8,33;LINESTRING (844639.914834 6521356.112603, 844620.732426 6521338.301023)
T_58252664_FRef_F;753612596;R_82611815;844220.122300 6520185.069300;844145.816700 6520171.104100;75,612;13,89;LINESTRING (844220.1223 6520185.0693, 844145.8167 6520171.1041)
T_58254857_FRef;E_82613378_T_58254857_FRef;R_82613379;847184.257337 6519185.986547;847163.304837 6519378.768147;193,917;13,89;LINESTRING (847184.257337 6519185.986547, 847163.304837 6519378.768147)
T_58254857_toRef;R_82613379;S_82613378_T_58254857_toRef;847157.339963 6519378.119853;847178.292463 6519185.338253;193,917;13,89;LINESTRING (847157.339963 6519378.119853, 847178.292463 6519185.338253)
T_58255331_FRef;R_82621009;R_14;848335.803534 6519742.395629;848379.034886 6519534.190688;254,087;13,89;LINESTRING (848335.803534 6519742.395629, 848379.034886 6519534.190688)
T_58255332_FRef;R_82621371;R_82621411;848400.886500 6519781.560800;848468.461600 6519816.520500;76,083;13,89;LINESTRING (848400.8865 6519781.5608, 848468.4616 6519816.5205)
T_58255333_FRef;R_82621369;R_82621371;848390.408900 6519796.859100;848400.886500 6519781.560800;18,542;13,89;LINESTRING (848390.4089 6519796.8591, 848400.8865 6519781.5608)
T_58255337_FRef;R_82621158;R_82621137;848160.957933 6520116.599800;848287.990100 6520045.431100;152,6075;13,89;LINESTRING (848160.957933 6520116.5998, 848287.9901 6520045.4311)
T_58255343_FRef;R_82621264;R_82621230;848051.629001 6520530.253334;848010.342344 6520543.528878;50,567;25,0;LINESTRING (848051.629001 6520530.253334, 848010.342344 6520543.528878)
T_58255344_FRef_F;R_82621264;S_545420748_T_1085329221_FRef;848061.717913 6520528.444197;848166.202409 6520780.090262;272,758;13,89;LINESTRING (848061.717913 6520528.444197, 848166.202409 6520780.090262)
T_58255345_FRef;R_82620916;R_82620911;847935.115546 6520634.272298;847821.284117 6520804.053880;204,5005;25,0;LINESTRING (847935.115546 6520634.272298, 847821.284117 6520804.05388)
T_58255346_FRef_F;R_82621230;R_82621273;848010.426955 6520543.613489;848100.724900 6520524.178842;126,2;13,89;LINESTRING (848010.426955 6520543.613489, 848100.7249 6520524.178842)
T_58255347_FRef_F;R_82621180;R_82621379;848267.404330 6520094.990259;848407.661900 6519855.039600;280,084;25,0;LINESTRING (848267.40433 6520094.990259, 848407.6619 6519855.0396)
T_58257389_FRef;C_82613404;C_82613402;846476.620852 6520522.683932;846450.315108 6520528.988907;47,6545;13,89;LINESTRING (846476.620852 6520522.683932, 846450.315108 6520528.988907)
T_58257389_toRef;C_82613402;C_82613404;846448.183460 6520521.125524;846472.523360 6520515.418571;42,5315;13,89;LINESTRING (846448.18346 6520521.125524, 846472.52336 6520515.418571)
T_58257390_toRef_F;C_82613404;R_804296737;846478.454439 6520506.722998;846444.848416 6520292.976351;261,007;13,89;LINESTRING (846478.454439 6520506.722998, 846444.848416 6520292.976351)
T_58257404_FRef;R_82648977;R_82648982;845631.556900 6521020.421600;845619.887500 6521184.546000;164,539;13,89;LINESTRING (845631.5569 6521020.4216, 845619.8875 6521184.546)
T_58257684_FRef;0_61618168;R_82620805;847151.461581 6520666.390318;847156.546126 6520827.943536;162,799;13,89;LINESTRING (847151.461581 6520666.390318, 847156.546126 6520827.943536)
T_58257684_toRef;R_82620805;0_61618168;847150.546474 6520827.878864;847146.207619 6520669.287882;182,171;13,89;LINESTRING (847150.546474 6520827.878864, 847146.207619 6520669.287882)
T_58257764_toRef_F;C_82613157;C_82613147;845620.522426 6520357.259915;845636.271110 6520145.794958;227,07;13,89;LINESTRING (845620.522426 6520357.259915, 845636.27111 6520145.794958)
T_58257847_toRef_F;C_82612318;C_837348318;844771.127341 6520791.468552;844763.519760 6520698.949394;120,98;13,89;LINESTRING (844771.127341 6520791.468552, 844763.51976 6520698.949394)
T_58257936_FRef;R_82649481;751528771;846918.492900 6522031.541021;846892.423742 6522083.481699;115,49;13,89;LINESTRING (846918.4929 6522031.541021, 846892.423742 6522083.481699)
T_58257958_FRef;E_82649206_T_58257958_FRef;R_82649196;846570.495258 6521028.009527;846462.426758 6521028.760927;108,071;8,33;LINESTRING (846570.495258 6521028.009527, 846462.426758 6521028.760927)
T_58257958_toRef;R_82649196;S_82649206_T_58257958_toRef;846462.385042 6521022.761073;846570.453542 6521022.009673;108,071;8,33;LINESTRING (846462.385042 6521022.761073, 846570.453542 6521022.009673)
T_58258042_FRef;C_82607850;R_82611798;843935.184894 6519815.000675;844061.592272 6519835.129627;128,0;13,89;LINESTRING (843935.184894 6519815.000675, 844061.592272 6519835.129627)
T_58258042_toRef;R_82611798;C_82607850;844060.648728 6519841.054973;843934.241349 6519820.926021;148,315;13,89;LINESTRING (844060.648728 6519841.054973, 843934.241349 6519820.926021)
T_58258193_FRef;R_82647760;S_82647759_T_58258193_FRef;844997.133468 6521673.803713;844932.918256 6521817.216134;161,366;8,33;LINESTRING (844997.133468 6521673.803713, 844932.918256 6521817.216134)
T_58258193_toRef;E_82647759_T_58258193_toRef;R_82647760;844927.606744 6521814.425466;844991.395332 6521672.050487;160,202;8,33;LINESTRING (844927.606744 6521814.425466, 844991.395332 6521672.050487)
T_58258434_FRef;R_82658640;R_82658644;847332.485800 6521598.677200;847138.057800 6521927.258300;381,91266666666667;25,0;LINESTRING (847332.4858 6521598.6772, 847138.0578 6521927.2583)
T_58258435_FRef;R_82649584;R_810301414;846869.566358 6522368.332614;846757.521094 6522491.686188;166,644;25,0;LINESTRING (846869.566358 6522368.332614, 846757.521094 6522491.686188)
T_58258527_FRef_F_F;E_82607284;C_82607314;842967.785800 6519880.278800;843102.487231 6519886.751431;171,6125;13,89;LINESTRING (842967.7858 6519880.2788, 843102.487231 6519886.751431)
T_58266192_FRef;C_82607334;R_82607333;843106.659544 6520127.391599;843110.996000 6520073.566000;54,0;13,89;LINESTRING (843106.659544 6520127.391599, 843110.996 6520073.566)
T_58266193_FRef;R_82607331;C_82607326;843173.650000 6520020.598000;843131.426633 6520014.871173;61,725;13,89;LINESTRING (843173.65 6520020.598, 843131.426633 6520014.871173)
T_58266194_FRef;R_82607333;C_82607326;843114.289510 6520073.746747;843127.934900 6520017.719784;76,09;13,89;LINESTRING (843114.28951 6520073.746747, 843127.9349 6520017.719784)
T_58266204_toRef_F;C_82613179;S_82613072_T_58232984_toRef;845972.788366 6519848.624336;845942.508989 6519659.189185;202,603;13,89;LINESTRING (845972.788366 6519848.624336, 845942.508989 6519659.189185)
T_58266210_FRef;0_61618168;R_82620793;847146.796700 6520655.571100;847154.750900 6520453.591400;202,586;13,89;LINESTRING (847146.7967 6520655.5711, 847154.7509 6520453.5914)
T_58266302_FRef_F;R_82612059;R_1059777019;844467.024100 6520330.840800;844470.583700 6520278.716200;52,246;13,89;LINESTRING (844467.0241 6520330.8408, 844470.5837 6520278.7162)
T_58266364_FRef;R_82613362;R_82613361;846890.413379 6519544.934240;846874.492908 6519545.633747;15,977;13,89;LINESTRING (846890.413379 6519544.93424, 846874.492908 6519545.633747)
T_58266364_toRef;R_82613361;R_82613362;846874.575736 6519537.915278;846890.132151 6519536.750915;15,6045;13,89;LINESTRING (846874.575736 6519537.915278, 846890.132151 6519536.750915)
T_58266365_FRef;C_82613369;R_82613383;846984.764427 6519520.824650;847038.941361 6519530.304095;55,0;13,89;LINESTRING (846984.764427 6519520.82465, 847038.941361 6519530.304095)
T_58266365_toRef;R_82613383;C_82613369;847037.907239 6519536.214305;846983.730306 6519526.734861;91,897;13,89;LINESTRING (847037.907239 6519536.214305, 846983.730306 6519526.734861)
T_58266366_toRef_F;C_82613369;R_82613357;846946.419590 6519518.601247;846824.230794 6519486.612805;126,32;13,89;LINESTRING (846946.41959 6519518.601247, 846824.230794 6519486.612805)
T_58266521_FRef;R_82647527;R_82647520;844686.889775 6522344.028898;844690.640717 6522280.475234;71,985;13,89;LINESTRING (844686.889775 6522344.028898, 844690.640717 6522280.475234)
T_58266551_FRef;C_82611887;R_82611878;844337.513369 6520092.230245;844345.161400 6519959.181800;142,125;13,89;LINESTRING (844337.513369 6520092.230245, 844345.1614 6519959.1818)
T_58266796_FRef;C_82643189;R_82643188;843725.260107 6521040.515337;843725.917024 6521036.788988;3,784;13,89;LINESTRING (843725.260107 6521040.515337, 843725.917024 6521036.788988)
